datetime,temperature,rainfall,windspeed,humidity,is_raining,is_hot,is_cold,temp_bucket
2024-03-28 18:00:00,36.9,0.0,11.9,22,0,1,0,hot
2024-03-28 19:00:00,34.5,0.0,9.2,24,0,0,0,warm
2024-03-28 20:00:00,33.0,0.0,7.3,25,0,0,0,warm
2024-03-28 21:00:00,32.1,0.0,7.4,25,0,0,0,warm
2024-03-28 22:00:00,31.8,0.0,10.0,25,0,0,0,warm
2024-03-28 23:00:00,30.2,0.0,8.4,27,0,0,0,warm
2024-03-29 00:00:00,28.8,0.0,6.8,29,0,0,0,warm
2024-03-29 01:00:00,27.5,0.0,6.2,33,0,0,0,warm
2024-03-29 02:00:00,26.6,0.0,6.5,37,0,0,0,warm
2024-03-29 03:00:00,26.4,0.0,7.2,42,0,0,0,warm
2024-03-29 04:00:00,26.0,0.0,7.6,45,0,0,0,warm
2024-03-29 05:00:00,25.8,0.0,9.7,46,0,0,0,warm
2024-03-29 06:00:00,26.4,0.0,10.9,51,0,0,0,warm
2024-03-29 07:00:00,27.2,0.0,12.9,50,0,0,0,warm
2024-03-29 08:00:00,29.5,0.0,13.4,40,0,0,0,warm
2024-03-29 09:00:00,32.1,0.0,12.8,32,0,0,0,warm
2024-03-29 10:00:00,34.6,0.0,12.1,28,0,0,0,warm
2024-03-29 11:00:00,36.7,0.0,10.8,24,0,1,0,hot
2024-03-29 12:00:00,38.1,0.0,9.4,21,0,1,0,hot
2024-03-29 13:00:00,39.1,0.0,11.9,19,0,1,0,hot
2024-03-29 14:00:00,39.8,0.0,13.5,16,0,1,0,hot
2024-03-29 15:00:00,39.8,0.0,16.5,15,0,1,0,hot
2024-03-29 16:00:00,39.0,0.0,16.3,15,0,1,0,hot
2024-03-29 17:00:00,38.2,0.0,11.5,15,0,1,0,hot
2024-03-29 18:00:00,35.8,0.0,9.0,19,0,1,0,hot
2024-03-29 19:00:00,33.0,0.0,6.5,22,0,0,0,warm
2024-03-29 20:00:00,32.2,0.0,7.2,24,0,0,0,warm
2024-03-29 21:00:00,30.3,0.0,9.0,26,0,0,0,warm
2024-03-29 22:00:00,29.9,0.0,7.6,25,0,0,0,warm
2024-03-29 23:00:00,28.1,0.0,7.1,28,0,0,0,warm
2024-03-30 00:00:00,27.6,0.0,7.8,29,0,0,0,warm
2024-03-30 01:00:00,27.4,0.0,9.0,29,0,0,0,warm
2024-03-30 02:00:00,27.0,0.0,11.2,34,0,0,0,warm
2024-03-30 03:00:00,26.5,0.0,12.1,41,0,0,0,warm
2024-03-30 04:00:00,26.0,0.0,14.2,46,0,0,0,warm
2024-03-30 05:00:00,25.5,0.0,13.7,50,0,0,0,warm
2024-03-30 06:00:00,25.5,0.0,12.6,54,0,0,0,warm
2024-03-30 07:00:00,26.2,0.0,11.2,52,0,0,0,warm
2024-03-30 08:00:00,28.1,0.0,12.0,46,0,0,0,warm
2024-03-30 09:00:00,30.3,0.0,11.3,39,0,0,0,warm
2024-03-30 10:00:00,32.6,0.0,11.6,31,0,0,0,warm
2024-03-30 11:00:00,34.8,0.0,12.2,23,0,0,0,warm
2024-03-30 12:00:00,36.2,0.0,13.6,19,0,1,0,hot
2024-03-30 13:00:00,37.2,0.0,14.6,16,0,1,0,hot
2024-03-30 14:00:00,37.8,0.0,14.9,15,0,1,0,hot
2024-03-30 15:00:00,37.9,0.0,16.5,14,0,1,0,hot
2024-03-30 16:00:00,37.2,0.0,18.4,15,0,1,0,hot
2024-03-30 17:00:00,36.0,0.0,18.9,18,0,1,0,hot
2024-03-30 18:00:00,33.5,0.0,10.2,20,0,0,0,warm
2024-03-30 19:00:00,31.2,0.0,8.0,24,0,0,0,warm
2024-03-30 20:00:00,29.4,0.0,8.7,28,0,0,0,warm
2024-03-30 21:00:00,29.6,0.0,5.7,28,0,0,0,warm
2024-03-30 22:00:00,27.5,0.0,8.2,33,0,0,0,warm
2024-03-30 23:00:00,27.7,0.0,8.1,32,0,0,0,warm
2024-03-31 00:00:00,27.0,0.0,7.2,34,0,0,0,warm
2024-03-31 01:00:00,26.0,0.0,7.2,37,0,0,0,warm
2024-03-31 02:00:00,26.0,0.0,11.4,37,0,0,0,warm
2024-03-31 03:00:00,25.2,0.0,12.6,35,0,0,0,warm
2024-03-31 04:00:00,24.4,0.0,11.2,40,0,0,0,pleasant
2024-03-31 05:00:00,23.8,0.0,9.6,47,0,0,0,pleasant
2024-03-31 06:00:00,24.0,0.0,9.3,50,0,0,0,pleasant
2024-03-31 07:00:00,24.6,0.0,9.7,46,0,0,0,pleasant
2024-03-31 08:00:00,26.5,0.0,11.2,43,0,0,0,warm
2024-03-31 09:00:00,28.6,0.0,11.5,40,0,0,0,warm
2024-03-31 10:00:00,31.1,0.0,11.2,34,0,0,0,warm
2024-03-31 11:00:00,33.3,0.0,8.9,28,0,0,0,warm
2024-03-31 12:00:00,35.0,0.0,8.2,23,0,0,0,warm
2024-03-31 13:00:00,36.2,0.0,9.7,18,0,1,0,hot
2024-03-31 14:00:00,36.8,0.0,10.5,16,0,1,0,hot
2024-03-31 15:00:00,37.1,0.0,11.0,14,0,1,0,hot
2024-03-31 16:00:00,37.1,0.0,11.8,13,0,1,0,hot
2024-03-31 17:00:00,36.5,0.0,13.1,11,0,1,0,hot
2024-03-31 18:00:00,33.5,0.0,8.3,17,0,0,0,warm
2024-03-31 19:00:00,30.6,0.0,7.3,19,0,0,0,warm
2024-03-31 20:00:00,28.5,0.0,9.4,23,0,0,0,warm
2024-03-31 21:00:00,28.0,0.0,10.0,25,0,0,0,warm
2024-03-31 22:00:00,27.8,0.0,8.6,28,0,0,0,warm
2024-03-31 23:00:00,27.8,0.0,7.4,31,0,0,0,warm
2024-04-01 00:00:00,27.1,0.0,7.5,33,0,0,0,warm
2024-04-01 01:00:00,25.6,0.0,5.9,36,0,0,0,warm
2024-04-01 02:00:00,25.2,0.0,8.6,38,0,0,0,warm
2024-04-01 03:00:00,24.5,0.0,6.5,42,0,0,0,pleasant
2024-04-01 04:00:00,24.0,0.0,7.6,47,0,0,0,pleasant
2024-04-01 05:00:00,23.9,0.0,10.1,52,0,0,0,pleasant
2024-04-01 06:00:00,23.8,0.0,7.4,63,0,0,0,pleasant
2024-04-01 07:00:00,25.0,0.0,8.3,63,0,0,0,pleasant
2024-04-01 08:00:00,27.5,0.0,6.8,55,0,0,0,warm
2024-04-01 09:00:00,30.0,0.0,5.1,43,0,0,0,warm
2024-04-01 10:00:00,32.8,0.0,4.0,33,0,0,0,warm
2024-04-01 11:00:00,35.0,0.0,5.4,24,0,0,0,warm
2024-04-01 12:00:00,36.6,0.0,9.3,20,0,1,0,hot
2024-04-01 13:00:00,37.5,0.0,12.0,18,0,1,0,hot
2024-04-01 14:00:00,38.0,0.0,13.7,16,0,1,0,hot
2024-04-01 15:00:00,38.0,0.0,16.6,15,0,1,0,hot
2024-04-01 16:00:00,37.5,0.0,17.5,14,0,1,0,hot
2024-04-01 17:00:00,37.0,0.0,16.3,13,0,1,0,hot
2024-04-01 18:00:00,34.6,0.0,7.5,18,0,0,0,warm
2024-04-01 19:00:00,32.2,0.0,9.4,20,0,0,0,warm
2024-04-01 20:00:00,31.0,0.0,10.0,21,0,0,0,warm
2024-04-01 21:00:00,29.9,0.0,9.5,23,0,0,0,warm
2024-04-01 22:00:00,28.5,0.0,7.7,25,0,0,0,warm
2024-04-01 23:00:00,27.6,0.0,7.7,27,0,0,0,warm
2024-04-02 00:00:00,26.0,0.0,7.6,29,0,0,0,warm
2024-04-02 01:00:00,25.2,0.0,7.2,30,0,0,0,warm
2024-04-02 02:00:00,25.2,0.0,8.3,31,0,0,0,warm
2024-04-02 03:00:00,24.4,0.0,7.2,37,0,0,0,pleasant
2024-04-02 04:00:00,24.0,0.0,8.2,39,0,0,0,pleasant
2024-04-02 05:00:00,23.3,0.0,7.2,40,0,0,0,pleasant
2024-04-02 06:00:00,24.4,0.0,6.5,40,0,0,0,pleasant
2024-04-02 07:00:00,25.9,0.0,6.9,38,0,0,0,warm
2024-04-02 08:00:00,28.5,0.0,3.8,31,0,0,0,warm
2024-04-02 09:00:00,30.9,0.0,3.2,27,0,0,0,warm
2024-04-02 10:00:00,33.1,0.0,4.9,24,0,0,0,warm
2024-04-02 11:00:00,35.1,0.0,7.4,19,0,1,0,hot
2024-04-02 12:00:00,36.8,0.0,9.6,16,0,1,0,hot
2024-04-02 13:00:00,37.5,0.0,10.6,15,0,1,0,hot
2024-04-02 14:00:00,37.0,0.0,11.2,15,0,1,0,hot
2024-04-02 15:00:00,37.2,0.0,11.2,14,0,1,0,hot
2024-04-02 16:00:00,36.5,0.0,13.9,14,0,1,0,hot
2024-04-02 17:00:00,36.0,0.0,13.8,15,0,1,0,hot
2024-04-02 18:00:00,33.8,0.0,8.2,18,0,0,0,warm
2024-04-02 19:00:00,30.6,0.0,9.1,23,0,0,0,warm
2024-04-02 20:00:00,31.4,0.0,6.0,22,0,0,0,warm
2024-04-02 21:00:00,30.5,0.0,5.2,23,0,0,0,warm
2024-04-02 22:00:00,28.5,0.0,8.2,25,0,0,0,warm
2024-04-02 23:00:00,28.1,0.0,7.3,24,0,0,0,warm
2024-04-03 00:00:00,27.1,0.0,6.9,24,0,0,0,warm
2024-04-03 01:00:00,26.6,0.0,8.7,24,0,0,0,warm
2024-04-03 02:00:00,25.8,0.0,7.6,26,0,0,0,warm
2024-04-03 03:00:00,25.9,0.0,8.4,27,0,0,0,warm
2024-04-03 04:00:00,25.2,0.0,9.4,31,0,0,0,warm
2024-04-03 05:00:00,25.1,0.0,10.3,42,0,0,0,warm
2024-04-03 06:00:00,23.8,0.0,9.1,59,0,0,0,pleasant
2024-04-03 07:00:00,25.0,0.0,11.1,61,0,0,0,pleasant
2024-04-03 08:00:00,27.2,0.0,12.0,51,0,0,0,warm
2024-04-03 09:00:00,29.6,0.0,11.6,38,0,0,0,warm
2024-04-03 10:00:00,32.2,0.0,11.7,27,0,0,0,warm
2024-04-03 11:00:00,34.3,0.0,11.6,21,0,0,0,warm
2024-04-03 12:00:00,35.8,0.0,12.4,19,0,1,0,hot
2024-04-03 13:00:00,36.8,0.0,12.0,17,0,1,0,hot
2024-04-03 14:00:00,37.2,0.0,12.6,16,0,1,0,hot
2024-04-03 15:00:00,37.2,0.0,13.0,16,0,1,0,hot
2024-04-03 16:00:00,36.9,0.0,13.7,18,0,1,0,hot
2024-04-03 17:00:00,36.0,0.0,12.0,19,0,1,0,hot
2024-04-03 18:00:00,34.4,0.0,5.1,20,0,0,0,warm
2024-04-03 19:00:00,32.9,0.0,7.1,22,0,0,0,warm
2024-04-03 20:00:00,32.7,0.0,13.1,23,0,0,0,warm
2024-04-03 21:00:00,31.8,0.0,11.0,25,0,0,0,warm
2024-04-03 22:00:00,30.9,0.0,10.1,26,0,0,0,warm
2024-04-03 23:00:00,29.2,0.0,7.7,28,0,0,0,warm
2024-04-04 00:00:00,27.6,0.0,7.0,31,0,0,0,warm
2024-04-04 01:00:00,28.0,0.0,8.7,29,0,0,0,warm
2024-04-04 02:00:00,27.6,0.0,9.2,29,0,0,0,warm
2024-04-04 03:00:00,26.9,0.0,8.3,31,0,0,0,warm
2024-04-04 04:00:00,26.0,0.0,7.6,38,0,0,0,warm
2024-04-04 05:00:00,25.4,0.0,7.7,49,0,0,0,warm
2024-04-04 06:00:00,25.7,0.0,9.0,56,0,0,0,warm
2024-04-04 07:00:00,26.6,0.0,9.5,59,0,0,0,warm
2024-04-04 08:00:00,28.4,0.0,10.2,54,0,0,0,warm
2024-04-04 09:00:00,30.6,0.0,9.7,45,0,0,0,warm
2024-04-04 10:00:00,32.9,0.0,9.2,35,0,0,0,warm
2024-04-04 11:00:00,34.7,0.0,10.6,28,0,0,0,warm
2024-04-04 12:00:00,36.0,0.0,10.9,24,0,1,0,hot
2024-04-04 13:00:00,36.5,0.0,9.2,21,0,1,0,hot
2024-04-04 14:00:00,37.0,0.0,9.4,20,0,1,0,hot
2024-04-04 15:00:00,37.4,0.0,9.7,18,0,1,0,hot
2024-04-04 16:00:00,37.5,0.0,10.5,18,0,1,0,hot
2024-04-04 17:00:00,36.9,0.0,12.9,19,0,1,0,hot
2024-04-04 18:00:00,34.5,0.0,8.4,22,0,0,0,warm
2024-04-04 19:00:00,31.5,0.0,6.4,26,0,0,0,warm
2024-04-04 20:00:00,31.3,0.0,7.1,25,0,0,0,warm
2024-04-04 21:00:00,30.2,0.0,7.4,27,0,0,0,warm
2024-04-04 22:00:00,29.2,0.0,7.6,30,0,0,0,warm
2024-04-04 23:00:00,28.5,0.0,6.8,32,0,0,0,warm
2024-04-05 00:00:00,28.0,0.0,6.9,34,0,0,0,warm
2024-04-05 01:00:00,26.5,0.0,7.6,38,0,0,0,warm
2024-04-05 02:00:00,26.4,0.0,6.1,38,0,0,0,warm
2024-04-05 03:00:00,26.0,0.0,7.6,43,0,0,0,warm
2024-04-05 04:00:00,25.4,0.0,7.2,53,0,0,0,warm
2024-04-05 05:00:00,25.1,0.0,8.8,58,0,0,0,warm
2024-04-05 06:00:00,24.7,0.0,7.2,65,0,0,0,pleasant
2024-04-05 07:00:00,26.0,0.0,11.2,58,0,0,0,warm
2024-04-05 08:00:00,28.6,0.0,13.3,43,0,0,0,warm
2024-04-05 09:00:00,31.1,0.0,12.4,32,0,0,0,warm
2024-04-05 10:00:00,33.4,0.0,14.4,25,0,0,0,warm
2024-04-05 11:00:00,35.5,0.0,17.7,17,0,1,0,hot
2024-04-05 12:00:00,36.9,0.0,18.7,15,0,1,0,hot
2024-04-05 13:00:00,37.5,0.0,19.5,15,0,1,0,hot
2024-04-05 14:00:00,36.9,0.0,20.5,17,0,1,0,hot
2024-04-05 15:00:00,36.5,0.0,18.9,19,0,1,0,hot
2024-04-05 16:00:00,36.4,0.0,20.4,21,0,1,0,hot
2024-04-05 17:00:00,35.5,0.0,15.6,24,0,1,0,hot
2024-04-05 18:00:00,33.8,0.0,10.7,29,0,0,0,warm
2024-04-05 19:00:00,32.6,0.0,9.2,31,0,0,0,warm
2024-04-05 20:00:00,32.5,0.0,14.1,26,0,0,0,warm
2024-04-05 21:00:00,31.7,0.0,12.5,28,0,0,0,warm
2024-04-05 22:00:00,30.5,0.0,10.1,31,0,0,0,warm
2024-04-05 23:00:00,30.0,0.0,9.8,32,0,0,0,warm
2024-04-06 00:00:00,29.2,0.0,12.6,34,0,0,0,warm
2024-04-06 01:00:00,29.6,0.0,15.8,33,0,0,0,warm
2024-04-06 02:00:00,29.2,0.0,14.1,35,0,0,0,warm
2024-04-06 03:00:00,28.5,0.0,14.9,38,0,0,0,warm
2024-04-06 04:00:00,28.0,0.0,12.9,40,0,0,0,warm
2024-04-06 05:00:00,27.5,0.0,10.2,40,0,0,0,warm
2024-04-06 06:00:00,26.6,0.0,15.2,46,0,0,0,warm
2024-04-06 07:00:00,27.4,0.0,11.0,41,0,0,0,warm
2024-04-06 08:00:00,29.0,0.0,12.2,35,0,0,0,warm
2024-04-06 09:00:00,31.2,0.0,11.9,30,0,0,0,warm
2024-04-06 10:00:00,33.4,0.0,12.7,24,0,0,0,warm
2024-04-06 11:00:00,35.2,0.0,14.5,19,0,1,0,hot
2024-04-06 12:00:00,36.5,0.0,15.5,16,0,1,0,hot
2024-04-06 13:00:00,37.5,0.0,13.2,15,0,1,0,hot
2024-04-06 14:00:00,37.8,0.0,14.8,15,0,1,0,hot
2024-04-06 15:00:00,37.9,0.0,16.6,15,0,1,0,hot
2024-04-06 16:00:00,37.5,0.0,17.7,14,0,1,0,hot
2024-04-06 17:00:00,36.6,0.0,16.8,15,0,1,0,hot
2024-04-06 18:00:00,35.0,0.0,8.0,15,0,0,0,warm
2024-04-06 19:00:00,31.4,0.0,10.7,20,0,0,0,warm
2024-04-06 20:00:00,30.8,0.0,9.7,19,0,0,0,warm
2024-04-06 21:00:00,30.0,0.0,8.3,20,0,0,0,warm
2024-04-06 22:00:00,28.6,0.0,8.4,22,0,0,0,warm
2024-04-06 23:00:00,28.6,0.0,10.7,24,0,0,0,warm
2024-04-07 00:00:00,28.2,0.0,14.3,28,0,0,0,warm
2024-04-07 01:00:00,27.2,0.0,10.9,31,0,0,0,warm
2024-04-07 02:00:00,25.9,0.0,11.4,32,0,0,0,warm
2024-04-07 03:00:00,25.5,0.0,12.1,33,0,0,0,warm
2024-04-07 04:00:00,25.0,0.0,10.9,34,0,0,0,pleasant
2024-04-07 05:00:00,24.2,0.0,10.0,34,0,0,0,pleasant
2024-04-07 06:00:00,24.4,0.0,9.7,36,0,0,0,pleasant
2024-04-07 07:00:00,25.8,0.0,11.0,32,0,0,0,warm
2024-04-07 08:00:00,28.5,0.0,9.2,27,0,0,0,warm
2024-04-07 09:00:00,30.9,0.0,10.5,26,0,0,0,warm
2024-04-07 10:00:00,33.0,0.0,9.7,26,0,0,0,warm
2024-04-07 11:00:00,35.0,0.0,9.0,23,0,0,0,warm
2024-04-07 12:00:00,37.0,0.0,7.4,17,0,1,0,hot
2024-04-07 13:00:00,38.0,0.0,6.2,14,0,1,0,hot
2024-04-07 14:00:00,38.5,0.0,7.6,13,0,1,0,hot
2024-04-07 15:00:00,38.8,0.0,10.1,11,0,1,0,hot
2024-04-07 16:00:00,38.5,0.0,11.2,11,0,1,0,hot
2024-04-07 17:00:00,37.7,0.0,10.8,12,0,1,0,hot
2024-04-07 18:00:00,35.0,0.0,10.4,12,0,0,0,warm
2024-04-07 19:00:00,32.4,0.0,9.4,14,0,0,0,warm
2024-04-07 20:00:00,30.8,0.0,9.5,16,0,0,0,warm
2024-04-07 21:00:00,29.6,0.0,8.7,18,0,0,0,warm
2024-04-07 22:00:00,28.5,0.0,8.0,22,0,0,0,warm
2024-04-07 23:00:00,28.7,0.0,8.7,23,0,0,0,warm
2024-04-08 00:00:00,28.2,0.0,8.3,25,0,0,0,warm
2024-04-08 01:00:00,28.3,0.0,10.6,24,0,0,0,warm
2024-04-08 02:00:00,27.4,0.0,12.0,27,0,0,0,warm
2024-04-08 03:00:00,26.4,0.0,13.8,38,0,0,0,warm
2024-04-08 04:00:00,25.7,0.0,15.3,52,0,0,0,warm
2024-04-08 05:00:00,24.9,0.0,13.0,63,0,0,0,pleasant
2024-04-08 06:00:00,24.6,0.0,9.1,68,0,0,0,pleasant
2024-04-08 07:00:00,26.1,0.0,10.1,63,0,0,0,warm
2024-04-08 08:00:00,29.1,0.0,6.6,50,0,0,0,warm
2024-04-08 09:00:00,32.0,0.0,6.6,34,0,0,0,warm
2024-04-08 10:00:00,34.9,0.0,6.7,22,0,0,0,warm
2024-04-08 11:00:00,37.3,0.0,7.4,16,0,1,0,hot
2024-04-08 12:00:00,39.0,0.0,7.3,13,0,1,0,hot
2024-04-08 13:00:00,39.8,0.0,10.0,12,0,1,0,hot
2024-04-08 14:00:00,40.0,0.0,10.6,11,0,1,0,hot
2024-04-08 15:00:00,40.0,0.0,10.2,11,0,1,0,hot
2024-04-08 16:00:00,39.6,0.0,10.4,11,0,1,0,hot
2024-04-08 17:00:00,38.8,0.0,8.7,11,0,1,0,hot
2024-04-08 18:00:00,35.8,0.0,6.9,20,0,1,0,hot
2024-04-08 19:00:00,32.7,0.0,9.5,19,0,0,0,warm
2024-04-08 20:00:00,34.2,0.0,5.8,16,0,0,0,warm
2024-04-08 21:00:00,34.0,0.0,5.3,16,0,0,0,warm
2024-04-08 22:00:00,30.2,0.0,7.6,21,0,0,0,warm
2024-04-08 23:00:00,28.2,0.0,7.9,24,0,0,0,warm
2024-04-09 00:00:00,27.5,0.0,10.0,26,0,0,0,warm
2024-04-09 01:00:00,26.2,0.0,6.5,27,0,0,0,warm
2024-04-09 02:00:00,26.1,0.0,10.0,25,0,0,0,warm
2024-04-09 03:00:00,26.5,0.0,7.9,25,0,0,0,warm
2024-04-09 04:00:00,24.6,0.0,8.3,28,0,0,0,pleasant
2024-04-09 05:00:00,23.5,0.0,6.1,31,0,0,0,pleasant
2024-04-09 06:00:00,23.6,0.0,8.0,42,0,0,0,pleasant
2024-04-09 07:00:00,26.0,0.0,6.1,40,0,0,0,warm
2024-04-09 08:00:00,29.5,0.0,3.1,36,0,0,0,warm
2024-04-09 09:00:00,33.0,0.0,2.5,27,0,0,0,warm
2024-04-09 10:00:00,36.2,0.0,0.4,20,0,1,0,hot
2024-04-09 11:00:00,38.2,0.0,5.1,17,0,1,0,hot
2024-04-09 12:00:00,39.7,0.0,6.6,14,0,1,0,hot
2024-04-09 13:00:00,40.5,0.0,4.0,12,0,1,0,hot
2024-04-09 14:00:00,40.9,0.0,1.9,12,0,1,0,hot
2024-04-09 15:00:00,41.0,0.0,2.3,12,0,1,0,hot
2024-04-09 16:00:00,40.9,0.0,5.8,12,0,1,0,hot
2024-04-09 17:00:00,40.3,0.0,9.0,12,0,1,0,hot
2024-04-09 18:00:00,37.0,0.0,6.8,21,0,1,0,hot
2024-04-09 19:00:00,34.7,0.0,7.3,18,0,0,0,warm
2024-04-09 20:00:00,33.8,0.0,9.9,19,0,0,0,warm
2024-04-09 21:00:00,31.6,0.0,8.4,22,0,0,0,warm
2024-04-09 22:00:00,30.5,0.0,8.1,23,0,0,0,warm
2024-04-09 23:00:00,30.1,0.0,10.0,22,0,0,0,warm
2024-04-10 00:00:00,29.5,0.0,10.7,25,0,0,0,warm
2024-04-10 01:00:00,28.9,0.0,9.9,28,0,0,0,warm
2024-04-10 02:00:00,28.2,0.0,9.2,30,0,0,0,warm
2024-04-10 03:00:00,28.0,0.0,9.7,31,0,0,0,warm
2024-04-10 04:00:00,26.0,0.0,10.0,36,0,0,0,warm
2024-04-10 05:00:00,25.6,0.0,5.0,36,0,0,0,warm
2024-04-10 06:00:00,25.6,0.0,6.8,41,0,0,0,warm
2024-04-10 07:00:00,27.4,0.0,8.4,38,0,0,0,warm
2024-04-10 08:00:00,30.5,0.0,7.2,31,0,0,0,warm
2024-04-10 09:00:00,33.0,0.0,4.2,24,0,0,0,warm
2024-04-10 10:00:00,35.3,0.0,2.7,20,0,1,0,hot
2024-04-10 11:00:00,37.5,0.0,1.6,16,0,1,0,hot
2024-04-10 12:00:00,39.2,0.0,2.6,14,0,1,0,hot
2024-04-10 13:00:00,39.9,0.0,3.6,13,0,1,0,hot
2024-04-10 14:00:00,39.8,0.0,4.2,13,0,1,0,hot
2024-04-10 15:00:00,39.5,0.0,3.3,13,0,1,0,hot
2024-04-10 16:00:00,40.0,0.0,1.8,12,0,1,0,hot
2024-04-10 17:00:00,39.7,0.0,4.5,12,0,1,0,hot
2024-04-10 18:00:00,37.3,0.0,9.2,11,0,1,0,hot
2024-04-10 19:00:00,34.8,0.0,10.3,13,0,0,0,warm
2024-04-10 20:00:00,34.4,0.0,9.2,13,0,0,0,warm
2024-04-10 21:00:00,33.3,0.0,10.7,14,0,0,0,warm
2024-04-10 22:00:00,33.5,0.0,7.3,14,0,0,0,warm
2024-04-10 23:00:00,31.4,0.0,9.7,19,0,0,0,warm
2024-04-11 00:00:00,30.4,0.0,7.1,25,0,0,0,warm
2024-04-11 01:00:00,30.2,0.0,3.6,25,0,0,0,warm
2024-04-11 02:00:00,29.0,0.0,4.0,29,0,0,0,warm
2024-04-11 03:00:00,28.6,0.0,2.6,31,0,0,0,warm
2024-04-11 04:00:00,26.9,0.0,4.9,39,0,0,0,warm
2024-04-11 05:00:00,25.6,0.0,5.6,50,0,0,0,warm
2024-04-11 06:00:00,27.1,0.0,2.6,45,0,0,0,warm
2024-04-11 07:00:00,27.5,0.0,3.3,44,0,0,0,warm
2024-04-11 08:00:00,30.1,0.0,3.8,36,0,0,0,warm
2024-04-11 09:00:00,32.8,0.0,6.8,31,0,0,0,warm
2024-04-11 10:00:00,35.0,0.0,8.6,27,0,0,0,warm
2024-04-11 11:00:00,37.1,0.0,10.6,22,0,1,0,hot
2024-04-11 12:00:00,38.8,0.0,10.0,19,0,1,0,hot
2024-04-11 13:00:00,39.7,0.0,8.9,17,0,1,0,hot
2024-04-11 14:00:00,40.0,0.0,10.1,17,0,1,0,hot
2024-04-11 15:00:00,40.5,0.0,9.4,16,0,1,0,hot
2024-04-11 16:00:00,40.0,0.0,6.2,17,0,1,0,hot
2024-04-11 17:00:00,39.2,0.0,3.4,18,0,1,0,hot
2024-04-11 18:00:00,37.4,0.0,7.1,18,0,1,0,hot
2024-04-11 19:00:00,35.1,0.0,12.7,21,0,1,0,hot
2024-04-11 20:00:00,33.7,0.0,8.9,23,0,0,0,warm
2024-04-11 21:00:00,31.6,0.0,4.7,27,0,0,0,warm
2024-04-11 22:00:00,31.9,0.0,16.6,31,0,0,0,warm
2024-04-11 23:00:00,31.3,0.0,16.6,36,0,0,0,warm
2024-04-12 00:00:00,30.7,0.0,14.0,40,0,0,0,warm
2024-04-12 01:00:00,29.5,0.0,10.4,43,0,0,0,warm
2024-04-12 02:00:00,28.5,0.0,9.5,40,0,0,0,warm
2024-04-12 03:00:00,27.5,0.0,10.5,40,0,0,0,warm
2024-04-12 04:00:00,26.6,0.0,13.8,43,0,0,0,warm
2024-04-12 05:00:00,25.8,0.0,8.7,50,0,0,0,warm
2024-04-12 06:00:00,25.7,0.0,8.7,53,0,0,0,warm
2024-04-12 07:00:00,26.7,0.0,9.0,52,0,0,0,warm
2024-04-12 08:00:00,28.9,0.0,11.6,49,0,0,0,warm
2024-04-12 09:00:00,31.5,0.0,10.2,43,0,0,0,warm
2024-04-12 10:00:00,34.0,0.0,10.2,35,0,0,0,warm
2024-04-12 11:00:00,35.7,0.0,10.9,31,0,1,0,hot
2024-04-12 12:00:00,37.1,0.0,11.2,25,0,1,0,hot
2024-04-12 13:00:00,38.3,0.0,11.0,21,0,1,0,hot
2024-04-12 14:00:00,38.8,0.0,10.5,19,0,1,0,hot
2024-04-12 15:00:00,38.9,0.0,10.6,17,0,1,0,hot
2024-04-12 16:00:00,38.5,0.0,12.1,16,0,1,0,hot
2024-04-12 17:00:00,37.8,0.0,12.4,15,0,1,0,hot
2024-04-12 18:00:00,35.2,0.0,9.8,6,0,1,0,hot
2024-04-12 19:00:00,31.1,0.0,10.0,8,0,0,0,warm
2024-04-12 20:00:00,29.8,0.0,9.3,7,0,0,0,warm
2024-04-12 21:00:00,28.9,0.0,10.1,16,0,0,0,warm
2024-04-12 22:00:00,27.3,0.0,9.0,26,0,0,0,warm
2024-04-12 23:00:00,26.1,0.0,7.6,35,0,0,0,warm
2024-04-13 00:00:00,24.9,0.0,8.0,45,0,0,0,pleasant
2024-04-13 01:00:00,24.6,0.0,6.3,52,0,0,0,pleasant
2024-04-13 02:00:00,24.2,0.0,5.4,56,0,0,0,pleasant
2024-04-13 03:00:00,24.1,0.0,9.5,57,0,0,0,pleasant
2024-04-13 04:00:00,23.8,0.0,6.9,60,0,0,0,pleasant
2024-04-13 05:00:00,23.2,0.0,5.6,68,0,0,0,pleasant
2024-04-13 06:00:00,24.6,0.0,5.3,67,0,0,0,pleasant
2024-04-13 07:00:00,26.8,0.0,8.5,56,0,0,0,warm
2024-04-13 08:00:00,28.8,0.0,9.8,52,0,0,0,warm
2024-04-13 09:00:00,30.8,0.0,8.7,46,0,0,0,warm
2024-04-13 10:00:00,33.0,0.0,7.7,38,0,0,0,warm
2024-04-13 11:00:00,35.0,0.0,6.4,31,0,0,0,warm
2024-04-13 12:00:00,36.5,0.0,5.3,28,0,1,0,hot
2024-04-13 13:00:00,37.7,0.0,6.4,25,0,1,0,hot
2024-04-13 14:00:00,38.4,0.0,8.2,24,0,1,0,hot
2024-04-13 15:00:00,38.7,0.0,9.7,22,0,1,0,hot
2024-04-13 16:00:00,38.5,0.0,11.3,22,0,1,0,hot
2024-04-13 17:00:00,37.9,0.0,12.6,22,0,1,0,hot
2024-04-13 18:00:00,35.7,0.0,9.3,26,0,1,0,hot
